id,name,zone,x,y,description,exits,enemy_id,shop_item_ids
4_-12,白骨堆,wasteland,4,-12,這裡寸草不生，只有死亡與危險。,,mob_bandit,
5_-12,白骨堆,wasteland,5,-12,這裡寸草不生，只有死亡與危險。,,mob_bandit,
6_-12,荒蕪之地,wasteland,6,-12,這裡寸草不生，只有死亡與危險。,,mob_rat,
7_-12,白骨堆,wasteland,7,-12,這裡寸草不生，只有死亡與危險。,,,
8_-12,荒蕪之地,wasteland,8,-12,這裡寸草不生，只有死亡與危險。,,,
9_-12,焦黑的土地,wasteland,9,-12,這裡寸草不生，只有死亡與危險。,,,
10_-12,荒蕪之地,wasteland,10,-12,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-10_-11,龜裂的大地,wasteland,-10,-11,這裡寸草不生，只有死亡與危險。,,,
-9_-11,荒蕪之地,wasteland,-9,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
-8_-11,白骨堆,wasteland,-8,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
-7_-11,龜裂的大地,wasteland,-7,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
-6_-11,焦黑的土地,wasteland,-6,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-5_-11,白骨堆,wasteland,-5,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
-4_-11,荒蕪之地,wasteland,-4,-11,這裡寸草不生，只有死亡與危險。,,,
-3_-11,龜裂的大地,wasteland,-3,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-2_-11,龜裂的大地,wasteland,-2,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-1_-11,荒蕪之地,wasteland,-1,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
0_-11,被遺忘的戰場,wasteland,0,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-11,焦黑的土地,wasteland,1,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
2_-11,被遺忘的戰場,wasteland,2,-11,這裡寸草不生，只有死亡與危險。,,,
3_-11,龜裂的大地,wasteland,3,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
4_-11,荒蕪之地,wasteland,4,-11,這裡寸草不生，只有死亡與危險。,,,
5_-11,白骨堆,wasteland,5,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
6_-11,荒蕪之地,wasteland,6,-11,這裡寸草不生，只有死亡與危險。,,mob_bandit,
7_-11,焦黑的土地,wasteland,7,-11,這裡寸草不生，只有死亡與危險。,,,
8_-11,白骨堆,wasteland,8,-11,這裡寸草不生，只有死亡與危險。,,,
9_-11,龜裂的大地,wasteland,9,-11,這裡寸草不生，只有死亡與危險。,,,
10_-11,焦黑的土地,wasteland,10,-11,這裡寸草不生，只有死亡與危險。,,mob_rat,
-10_-10,被遺忘的戰場,wasteland,-10,-10,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-9_-10,龜裂的大地,wasteland,-9,-10,這裡寸草不生，只有死亡與危險。,,mob_rat,
-8_-10,被遺忘的戰場,wasteland,-8,-10,這裡寸草不生，只有死亡與危險。,,,
-7_-10,荒蕪之地,wasteland,-7,-10,這裡寸草不生，只有死亡與危險。,,,
-6_-10,白骨堆,wasteland,-6,-10,這裡寸草不生，只有死亡與危險。,,,
-5_-10,被遺忘的戰場,wasteland,-5,-10,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-4_-10,白骨堆,wasteland,-4,-10,這裡寸草不生，只有死亡與危險。,,,
-3_-10,白骨堆,wasteland,-3,-10,這裡寸草不生，只有死亡與危險。,,,
-2_-10,被遺忘的戰場,wasteland,-2,-10,這裡寸草不生，只有死亡與危險。,,,
-1_-10,被遺忘的戰場,wasteland,-1,-10,這裡寸草不生，只有死亡與危險。,,,
0_-10,龜裂的大地,wasteland,0,-10,這裡寸草不生，只有死亡與危險。,,,
1_-10,白骨堆,wasteland,1,-10,這裡寸草不生，只有死亡與危險。,,,
2_-10,被遺忘的戰場,wasteland,2,-10,這裡寸草不生，只有死亡與危險。,,,
3_-10,焦黑的土地,wasteland,3,-10,這裡寸草不生，只有死亡與危險。,,mob_bandit,
4_-10,焦黑的土地,wasteland,4,-10,這裡寸草不生，只有死亡與危險。,,mob_bandit,
5_-10,焦黑的土地,wasteland,5,-10,這裡寸草不生，只有死亡與危險。,,mob_bandit,
6_-10,荒蕪之地,wasteland,6,-10,這裡寸草不生，只有死亡與危險。,,,
7_-10,龜裂的大地,wasteland,7,-10,這裡寸草不生，只有死亡與危險。,,mob_rat,
8_-10,焦黑的土地,wasteland,8,-10,這裡寸草不生，只有死亡與危險。,,mob_rat,
9_-10,荒蕪之地,wasteland,9,-10,這裡寸草不生，只有死亡與危險。,,mob_bandit,
10_-10,龜裂的大地,wasteland,10,-10,這裡寸草不生，只有死亡與危險。,,mob_rat,
-10_-9,荒蕪之地,wasteland,-10,-9,這裡寸草不生，只有死亡與危險。,,,
-9_-9,龜裂的大地,wasteland,-9,-9,這裡寸草不生，只有死亡與危險。,,mob_rat,
-8_-9,龜裂的大地,wasteland,-8,-9,這裡寸草不生，只有死亡與危險。,,,
-7_-9,被遺忘的戰場,wasteland,-7,-9,這裡寸草不生，只有死亡與危險。,,,
-6_-9,荒蕪之地,wasteland,-6,-9,這裡寸草不生，只有死亡與危險。,,mob_rat,
-5_-9,白骨堆,wasteland,-5,-9,這裡寸草不生，只有死亡與危險。,,,
-4_-9,焦黑的土地,wasteland,-4,-9,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-3_-9,焦黑的土地,wasteland,-3,-9,這裡寸草不生，只有死亡與危險。,,,
-2_-9,焦黑的土地,wasteland,-2,-9,這裡寸草不生，只有死亡與危險。,,mob_rat,
-1_-9,被遺忘的戰場,wasteland,-1,-9,這裡寸草不生，只有死亡與危險。,,mob_bandit,
0_-9,龜裂的大地,wasteland,0,-9,這裡寸草不生，只有死亡與危險。,,,
1_-9,白骨堆,wasteland,1,-9,這裡寸草不生，只有死亡與危險。,,mob_bandit,
2_-9,龜裂的大地,wasteland,2,-9,這裡寸草不生，只有死亡與危險。,,,
3_-9,龜裂的大地,wasteland,3,-9,這裡寸草不生，只有死亡與危險。,,,
4_-9,龜裂的大地,wasteland,4,-9,這裡寸草不生，只有死亡與危險。,,,
5_-9,焦黑的土地,wasteland,5,-9,這裡寸草不生，只有死亡與危險。,,,
6_-9,荒蕪之地,wasteland,6,-9,這裡寸草不生，只有死亡與危險。,,mob_rat,
7_-9,白骨堆,wasteland,7,-9,這裡寸草不生，只有死亡與危險。,,mob_rat,
8_-9,被遺忘的戰場,wasteland,8,-9,這裡寸草不生，只有死亡與危險。,,mob_rat,
9_-9,白骨堆,wasteland,9,-9,這裡寸草不生，只有死亡與危險。,,mob_bandit,
10_-9,龜裂的大地,wasteland,10,-9,這裡寸草不生，只有死亡與危險。,,,
-10_-8,荒蕪之地,wasteland,-10,-8,這裡寸草不生，只有死亡與危險。,,,
-9_-8,被遺忘的戰場,wasteland,-9,-8,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-8_-8,白骨堆,wasteland,-8,-8,這裡寸草不生，只有死亡與危險。,,mob_rat,
-7_-8,荒蕪之地,wasteland,-7,-8,這裡寸草不生，只有死亡與危險。,,,
-6_-8,焦黑的土地,wasteland,-6,-8,這裡寸草不生，只有死亡與危險。,,,
-5_-8,被遺忘的戰場,wasteland,-5,-8,這裡寸草不生，只有死亡與危險。,,,
-4_-8,焦黑的土地,wasteland,-4,-8,這裡寸草不生，只有死亡與危險。,,mob_rat,
-3_-8,荒蕪之地,wasteland,-3,-8,這裡寸草不生，只有死亡與危險。,,,
-2_-8,白骨堆,wasteland,-2,-8,這裡寸草不生，只有死亡與危險。,,mob_rat,
-1_-8,焦黑的土地,wasteland,-1,-8,這裡寸草不生，只有死亡與危險。,,mob_bandit,
0_-8,白骨堆,wasteland,0,-8,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-8,龜裂的大地,wasteland,1,-8,這裡寸草不生，只有死亡與危險。,,mob_rat,
2_-8,焦黑的土地,wasteland,2,-8,這裡寸草不生，只有死亡與危險。,,,
3_-8,焦黑的土地,wasteland,3,-8,這裡寸草不生，只有死亡與危險。,,,
4_-8,被遺忘的戰場,wasteland,4,-8,這裡寸草不生，只有死亡與危險。,,,
5_-8,焦黑的土地,wasteland,5,-8,這裡寸草不生，只有死亡與危險。,,mob_rat,
6_-8,龜裂的大地,wasteland,6,-8,這裡寸草不生，只有死亡與危險。,,mob_bandit,
7_-8,被遺忘的戰場,wasteland,7,-8,這裡寸草不生，只有死亡與危險。,,,
8_-8,荒蕪之地,wasteland,8,-8,這裡寸草不生，只有死亡與危險。,,mob_rat,
9_-8,白骨堆,wasteland,9,-8,這裡寸草不生，只有死亡與危險。,,,
10_-8,白骨堆,wasteland,10,-8,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-10_-7,龜裂的大地,wasteland,-10,-7,這裡寸草不生，只有死亡與危險。,,,
-9_-7,龜裂的大地,wasteland,-9,-7,這裡寸草不生，只有死亡與危險。,,,
-8_-7,龜裂的大地,wasteland,-8,-7,這裡寸草不生，只有死亡與危險。,,mob_rat,
-7_-7,焦黑的土地,wasteland,-7,-7,這裡寸草不生，只有死亡與危險。,,,
-6_-7,白骨堆,wasteland,-6,-7,這裡寸草不生，只有死亡與危險。,,,
-5_-7,荒蕪之地,wasteland,-5,-7,這裡寸草不生，只有死亡與危險。,,,
-4_-7,荒蕪之地,wasteland,-4,-7,這裡寸草不生，只有死亡與危險。,,,
-3_-7,被遺忘的戰場,wasteland,-3,-7,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-2_-7,荒蕪之地,wasteland,-2,-7,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-1_-7,被遺忘的戰場,wasteland,-1,-7,這裡寸草不生，只有死亡與危險。,,mob_bandit,
0_-7,白骨堆,wasteland,0,-7,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-7,龜裂的大地,wasteland,1,-7,這裡寸草不生，只有死亡與危險。,,mob_rat,
2_-7,焦黑的土地,wasteland,2,-7,這裡寸草不生，只有死亡與危險。,,mob_rat,
3_-7,白骨堆,wasteland,3,-7,這裡寸草不生，只有死亡與危險。,,,
4_-7,焦黑的土地,wasteland,4,-7,這裡寸草不生，只有死亡與危險。,,mob_bandit,
5_-7,龜裂的大地,wasteland,5,-7,這裡寸草不生，只有死亡與危險。,,,
6_-7,白骨堆,wasteland,6,-7,這裡寸草不生，只有死亡與危險。,,,
7_-7,白骨堆,wasteland,7,-7,這裡寸草不生，只有死亡與危險。,,mob_rat,
8_-7,龜裂的大地,wasteland,8,-7,這裡寸草不生，只有死亡與危險。,,,
9_-7,被遺忘的戰場,wasteland,9,-7,這裡寸草不生，只有死亡與危險。,,mob_rat,
10_-7,白骨堆,wasteland,10,-7,這裡寸草不生，只有死亡與危險。,,,
-10_-6,荒蕪之地,wasteland,-10,-6,這裡寸草不生，只有死亡與危險。,,,
-9_-6,被遺忘的戰場,wasteland,-9,-6,這裡寸草不生，只有死亡與危險。,,,
-8_-6,焦黑的土地,wasteland,-8,-6,這裡寸草不生，只有死亡與危險。,,,
-7_-6,荒蕪之地,wasteland,-7,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-6_-6,荒蕪之地,wasteland,-6,-6,這裡寸草不生，只有死亡與危險。,,,
-5_-6,被遺忘的戰場,wasteland,-5,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-4_-6,被遺忘的戰場,wasteland,-4,-6,這裡寸草不生，只有死亡與危險。,,,
-3_-6,白骨堆,wasteland,-3,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-2_-6,龜裂的大地,wasteland,-2,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-1_-6,被遺忘的戰場,wasteland,-1,-6,這裡寸草不生，只有死亡與危險。,,,
0_-6,焦黑的土地,wasteland,0,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-6,焦黑的土地,wasteland,1,-6,這裡寸草不生，只有死亡與危險。,,mob_rat,
2_-6,荒蕪之地,wasteland,2,-6,這裡寸草不生，只有死亡與危險。,,,
3_-6,白骨堆,wasteland,3,-6,這裡寸草不生，只有死亡與危險。,,mob_rat,
4_-6,被遺忘的戰場,wasteland,4,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
5_-6,龜裂的大地,wasteland,5,-6,這裡寸草不生，只有死亡與危險。,,mob_bandit,
6_-6,焦黑的土地,wasteland,6,-6,這裡寸草不生，只有死亡與危險。,,,
7_-6,白骨堆,wasteland,7,-6,這裡寸草不生，只有死亡與危險。,,,
8_-6,龜裂的大地,wasteland,8,-6,這裡寸草不生，只有死亡與危險。,,,
9_-6,白骨堆,wasteland,9,-6,這裡寸草不生，只有死亡與危險。,,,
10_-6,白骨堆,wasteland,10,-6,這裡寸草不生，只有死亡與危險。,,,
-10_-5,白骨堆,wasteland,-10,-5,這裡寸草不生，只有死亡與危險。,,,
-9_-5,荒蕪之地,wasteland,-9,-5,這裡寸草不生，只有死亡與危險。,,,
-8_-5,龜裂的大地,wasteland,-8,-5,這裡寸草不生，只有死亡與危險。,,mob_rat,
-7_-5,焦黑的土地,wasteland,-7,-5,這裡寸草不生，只有死亡與危險。,,,
-6_-5,白骨堆,wasteland,-6,-5,這裡寸草不生，只有死亡與危險。,,,
-5_-5,被遺忘的戰場,wasteland,-5,-5,這裡寸草不生，只有死亡與危險。,,mob_rat,
-4_-5,焦黑的土地,wasteland,-4,-5,這裡寸草不生，只有死亡與危險。,,,
-3_-5,焦黑的土地,wasteland,-3,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-2_-5,龜裂的大地,wasteland,-2,-5,這裡寸草不生，只有死亡與危險。,,,
-1_-5,白骨堆,wasteland,-1,-5,這裡寸草不生，只有死亡與危險。,,mob_rat,
0_-5,白骨堆,wasteland,0,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
1_-5,被遺忘的戰場,wasteland,1,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
2_-5,被遺忘的戰場,wasteland,2,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
3_-5,龜裂的大地,wasteland,3,-5,這裡寸草不生，只有死亡與危險。,,mob_rat,
4_-5,白骨堆,wasteland,4,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
5_-5,被遺忘的戰場,wasteland,5,-5,這裡寸草不生，只有死亡與危險。,,,
6_-5,白骨堆,wasteland,6,-5,這裡寸草不生，只有死亡與危險。,,,
7_-5,焦黑的土地,wasteland,7,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
8_-5,白骨堆,wasteland,8,-5,這裡寸草不生，只有死亡與危險。,,mob_rat,
9_-5,焦黑的土地,wasteland,9,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
10_-5,被遺忘的戰場,wasteland,10,-5,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-10_-4,白骨堆,wasteland,-10,-4,這裡寸草不生，只有死亡與危險。,,,
-9_-4,荒蕪之地,wasteland,-9,-4,這裡寸草不生，只有死亡與危險。,,,
-8_-4,焦黑的土地,wasteland,-8,-4,這裡寸草不生，只有死亡與危險。,,,
-7_-4,被遺忘的戰場,wasteland,-7,-4,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-6_-4,龜裂的大地,wasteland,-6,-4,這裡寸草不生，只有死亡與危險。,,,
-5_-4,焦黑的土地,wasteland,-5,-4,這裡寸草不生，只有死亡與危險。,,,
-4_-4,荒蕪之地,wasteland,-4,-4,這裡寸草不生，只有死亡與危險。,,,
-3_-4,荒蕪之地,wasteland,-3,-4,這裡寸草不生，只有死亡與危險。,,,
-2_-4,白骨堆,wasteland,-2,-4,這裡寸草不生，只有死亡與危險。,,mob_rat,
-1_-4,焦黑的土地,wasteland,-1,-4,這裡寸草不生，只有死亡與危險。,,mob_bandit,
0_-4,龜裂的大地,wasteland,0,-4,這裡寸草不生，只有死亡與危險。,,,
1_-4,白骨堆,wasteland,1,-4,這裡寸草不生，只有死亡與危險。,,,
2_-4,焦黑的土地,wasteland,2,-4,這裡寸草不生，只有死亡與危險。,,mob_bandit,
3_-4,龜裂的大地,wasteland,3,-4,這裡寸草不生，只有死亡與危險。,,,
4_-4,白骨堆,wasteland,4,-4,這裡寸草不生，只有死亡與危險。,,,
5_-4,荒蕪之地,wasteland,5,-4,這裡寸草不生，只有死亡與危險。,,,
6_-4,荒蕪之地,wasteland,6,-4,這裡寸草不生，只有死亡與危險。,,,
7_-4,龜裂的大地,wasteland,7,-4,這裡寸草不生，只有死亡與危險。,,mob_bandit,
8_-4,荒蕪之地,wasteland,8,-4,這裡寸草不生，只有死亡與危險。,,mob_bandit,
9_-4,荒蕪之地,wasteland,9,-4,這裡寸草不生，只有死亡與危險。,,,
10_-4,焦黑的土地,wasteland,10,-4,這裡寸草不生，只有死亡與危險。,,mob_bandit,
-10_-3,,wild,-10,-3,,,,
-9_-3,,wild,-9,-3,,,,
-8_-3,,wild,-8,-3,,,,
-7_-3,,wild,-7,-3,,,,
-6_-3,,wild,-6,-3,,,,
-5_-3,,wild,-5,-3,,,,
-4_-3,,wild,-4,-3,,,,
-3_-3,村莊廣場,village,-3,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
-2_-3,村莊街道,village,-2,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
-1_-3,村民的家,village,-1,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
0_-3,寧靜的角落,village,0,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
1_-3,村民的家,village,1,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
2_-3,寧靜的角落,village,2,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
3_-3,村民的家,village,3,-3,這裡是新手村，四周充滿了祥和的氣氛。,,,
4_-3,,wild,4,-3,,,,
5_-3,,wild,5,-3,,,,
6_-3,,wild,6,-3,,,,
7_-3,,wild,7,-3,,,,
8_-3,,wild,8,-3,,,,
9_-3,,wild,9,-3,,,,
10_-3,,wild,10,-3,,,,
-10_-2,,wild,-10,-2,,,,
-9_-2,,wild,-9,-2,,,,
-8_-2,,wild,-8,-2,,,,
-7_-2,,wild,-7,-2,,,,
-6_-2,,wild,-6,-2,,,,
-5_-2,,wild,-5,-2,,,,
-4_-2,,wild,-4,-2,,,,
-3_-2,村民的家,village,-3,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
-2_-2,村莊廣場,village,-2,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
-1_-2,冒險者公會前,village,-1,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
0_-2,冒險者公會前,village,0,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
1_-2,村莊廣場,village,1,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
2_-2,村民的家,village,2,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
3_-2,村莊街道,village,3,-2,這裡是新手村，四周充滿了祥和的氣氛。,,,
4_-2,,wild,4,-2,,,,
5_-2,,wild,5,-2,,,,
6_-2,,wild,6,-2,,,,
7_-2,,wild,7,-2,,,,
8_-2,,wild,8,-2,,,,
9_-2,,wild,9,-2,,,,
10_-2,,wild,10,-2,,,,
-10_-1,,wild,-10,-1,,,,
-9_-1,,wild,-9,-1,,,,
-8_-1,,wild,-8,-1,,,,
-7_-1,,wild,-7,-1,,,,
-6_-1,,wild,-6,-1,,,,
-5_-1,,wild,-5,-1,,,,
-4_-1,,wild,-4,-1,,,,
-3_-1,村莊廣場,village,-3,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
-2_-1,村莊廣場,village,-2,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
-1_-1,村莊街道,village,-1,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
0_-1,村民的家,village,0,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
1_-1,村莊廣場,village,1,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
2_-1,寧靜的角落,village,2,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
3_-1,村莊廣場,village,3,-1,這裡是新手村，四周充滿了祥和的氣氛。,,,
4_-1,,wild,4,-1,,,,
5_-1,,wild,5,-1,,,,
6_-1,,wild,6,-1,,,,
7_-1,,wild,7,-1,,,,
8_-1,,wild,8,-1,,,,
9_-1,,wild,9,-1,,,,
10_-1,,wild,10,-1,,,,
-10_0,,wild,-10,0,,,,
-9_0,,wild,-9,0,,,,
-8_0,,wild,-8,0,,,,
-7_0,,wild,-7,0,,,,
-6_0,,wild,-6,0,,,,
-5_0,,wild,-5,0,,,,
-4_0,,wild,-4,0,,,,
-3_0,村民的家,village,-3,0,這裡是新手村，四周充滿了祥和的氣氛。,,,
-2_0,冒險者公會前,village,-2,0,這裡是新手村，四周充滿了祥和的氣氛。,,,
-1_0,村民的家,village,-1,0,這裡是新手村，四周充滿了祥和的氣氛。,,,
